"Taxa","BranchesPerTassel","BranchZoneLengthCM","BushelAcreEquivalent","CobWeightGrams","DaysToPollen","DaysToSilk","EarFilledLengthCM","EarLengthCM","EarsPerPlant","EarWidthCM","ExtantLeafNumber1","GrainPercentMoisture","HundredKernelMassGrams","KernelRowNumber","KernelsPerRow","LeafAngle","LeafLengthCM","LeafWidthCM","PlantHeightCM","TasselLengthCM","TasselSpikeLengthCM","TotalGrainMassGrams","QY_max","Fv.Fm_L1","QY_L1","NPQ_L1","qN_L1","qP_L1","Rfd_L1","NPQmaxme","NPQendme","npqslop1me","npqslop2me","af1npq","bf1npq","af2npq","bf2npq","af3npq","bf3npq","cf3npq","af4npq","bf4npq","cf4npq","phippsiiend","af3phipsii","bf3phipsii","cf3phipsii","af4phipsii","bf4phipsii","cf4phipsii","phipsiietos","phtoNPQend"
"Va99",14.33,12.915,96,17.17,73,76,15.67,15.83,1,4,12.5,8.1,24.6,15.5,25.83,21.95,81.25,9.425,186.25,36.215,23.3,650.4,-0.578564077304336,-0.691273728178591,-0.0430447843902684,0.26007284449209,0.323341015161558,-0.0213805286844642,0.296457206515303,0.130862200847952,0.330298850131816,0.289515454456602,-0.334787550860866,0.34926510166294,-0.0854240671811726,-0.0414735199118376,0.3529219317038,0.401568256368969,-0.0249852496303585,0.051579138427298,-0.0155905503544899,0.372107296441864,0.235407927948327,-0.602770135568672,-0.00380704224652298,-0.456169226276808,-0.108888026009235,-0.442984352932927,0.123079010072801,-0.144963360010292,-0.0605033579263076,-0.432177286288134
"VaW6",6.665,7.4,44.9,13.39,74,77,8.04,16.875,1,3.23,13.5,NA,28.99,9.665,9.375,32.5,84.625,8.35,144.75,32.635,25.235,304.3,-0.104041049093864,-0.0964383159933233,-0.0927556135045173,-0.188153399400832,-0.133117923228982,-0.166313973089198,-0.398164113841082,-0.0319501610831605,-0.632136129022466,-0.312256872147354,0.314203066356535,-0.909298041306107,0.617940251459191,0.498913862338452,-0.935061104091173,-0.532435203190572,0.157654280362912,0.00303661406092862,0.119073910528372,-0.817809837606663,-0.449924038772532,0.077336247834657,-0.269648262928786,0.0161797752408795,0.240931389499272,-0.0390522252912519,-0.33706323151027,0.262750739804157,0.445156538222015,0.550358646918543
"W117HT",12,13.635,45.7,6.545,64.5,66,8.295,10,1,3.665,8.5,NA,32.97,12.42,12.415,54.4,64.875,6.25,110.75,32.935,19.3,309.8,-0.774074350075869,-0.739934309435332,0.0368819262414283,-0.0594716577811526,0.0497939786190582,-0.0859641806187962,-0.0133943173318926,-0.22654459158607,0.947289093108478,0.0520633231705401,0.316646667558421,0.186749604700307,-0.317118851029474,-0.308532503374372,0.446249363326763,-0.199352361440564,-0.386142293304704,-0.183839069556833,-0.367599796716583,0.0107410591576308,0.514250231030272,-0.731042825670668,-0.228718968534048,-0.483732480341829,-0.170667597904319,-0.50305371223272,-0.0238171112447049,-0.252761896795137,0.264031518872903,-0.886912975146499
"W153R",17,9.47,78.9,9.16,65,65.5,11.25,11.46,1,3.5,11,8.1,23.615,13.25,24.335,75.7,53.375,7.725,125.75,25.38,15.92,534.6,-0.337452290714694,-0.325411499214306,-0.0679198396511629,0.0215749353868424,-0.00399415447126085,-0.065392753285824,-0.166469773147891,-0.369800544144646,0.328966962946258,-0.0880119208996799,0.506285811709616,-0.31249970529306,-0.328392246673638,-0.352876815564501,-0.10821627796802,-0.267265382892089,-0.719520362793628,-0.369495510921531,-0.706849126365842,0.0494879586795337,0.622103438929715,-0.892972731462583,-0.0804562217948477,-0.726056052656278,-0.0467623821084412,-0.742109422291519,0.186123364029453,-0.0651690445727072,-0.178134445860355,-0.954076605816171
"W182B",13.835,13.73,66.95,14.46,64.5,64.5,14.545,16.045,1,3.17,12.25,8.1,23.57,12.835,29.25,65.6,63.125,8.875,162.5,30.115,16.385,453.45,-0.823609236795952,-0.547775009770879,0.322481873558544,-1.03289766484037,-1.36733725270837,0.256293826793505,-0.861246754983602,-0.575285015364845,-0.598977077049493,-1.19065795626426,1.35835151103713,-0.969891652469293,-0.00114277901771371,-0.124359032689749,-0.848203651539375,-1.08797377953317,-0.085605562803334,-0.390321443507499,-0.132279841043254,-1.37195035377735,-0.84664486820704,-0.373526811831178,-1.18646662057233,0.249747690986195,-0.478698602471873,0.168548825461413,-1.36160364859401,-0.589829001123631,NA,0.592047206050218
"W182BN",15.665,14.97,69.15,14.97,66,67,13.25,14,1.0625,3.415,12,7.2,21.985,13.17,23.585,47.4,66.75,7.7,177.75,32.625,17.655,468.6,-0.812300096315189,-0.652632205255095,0.0728245390803395,-0.77252612615914,-0.667935725490298,0.0379101192561551,-0.776569569749451,0.0742345782409603,0.118127729241892,-0.864367575475549,1.19545387771548,-0.561861057014826,0.39608151935247,0.31512461254082,-0.664879198698502,-0.973887563311474,0.285854925012188,0.240594503784832,0.226438658493949,-1.42974507232247,0.1447557839127,-0.465849876585521,-1.24780769158442,-0.116703283425398,-0.38792643876286,-0.198410214644217,-1.35508948430406,-0.412161072959643,1.4246921851259,-0.163232765985632
"W182E",9.665,10.22,61.1,9.58,66.5,68,10.46,11.415,1,3.79,12,9.4,21.85,14.085,19,NA,65,9.225,151.25,29.25,19.035,413.95,-0.426608534864743,-0.375376127255985,0.15364919633036,-0.358451736479168,-0.299197843241567,0.13031694920346,-0.386650621233435,0.22579286939921,0.148618647487947,-0.414484558487224,0.645414557468527,-0.933453241700635,0.718131792162322,0.582595516185601,-1.08356108031305,-0.653110834555455,0.396477804821524,0.363569824256685,0.355497411450806,-1.05186064726779,0.175896226891679,-0.202865242070057,-0.846774653785617,-0.0762008707325828,-0.06516329347163,-0.139178163129098,-0.899293272447223,-0.076687755100289,0.684174248061731,-0.0502958051624247
"W22",13.665,11.465,70.55,15.975,71.5,75.5,13.25,14.665,1,4.085,13.25,NA,22.31,15.085,24,38.7,73.25,8.525,160,29.22,17.75,478.1,-0.307591485072401,-0.267948619808187,0.120001100871391,-0.103701388560923,-0.0700965197414787,0.079608487789842,0.0678842795663402,0.258505044854333,0.268397715571774,0.0956113477053917,0.0805290130789305,-0.121340212583844,0.357005254720041,0.322156331206812,-0.38869499201334,-0.0275852156748711,0.353947766407027,0.294110349671405,0.339310856744611,-0.360735063452946,0.36537793485136,-0.214942390909907,-0.882503211016732,-0.0554907587076096,-0.0883788603808044,-0.149095023270665,-0.818180030282836,-0.115914938593982,0.968262400092456,-0.199042115189874
"W23",12.5,11.365,89.35,11.345,70,72.5,12.75,12.83,1,3.58,12.5,8.4,14.99,15.165,29.75,59.1,71,8.4,201,30.45,19.085,605.25,-0.472021349138441,-0.504931512436403,-0.125254902699896,0.0307155008761302,0.0848407877853901,-0.333178484368519,0.141404678595578,0.363837540034418,0.483490064004417,0.195558761598255,0.19780155732704,0.439031304028368,0.201262673798758,0.247974469229403,0.316606873092391,-0.274982518977377,0.252744713942252,0.375824184148395,0.22856777861153,-0.419142224584661,0.515845753735826,-0.664207476352034,-0.496153866613867,-0.488722819246562,-0.293575546856172,-0.534245637504849,-0.339998538995357,-0.289692921601301,0.465399949609783,-0.580982881542355
"W24",13.67,12.865,80.6,13.855,72.5,76,13.045,13.5,1,3.71,14,8.2,23.32,13.08,27.08,40.9,79.75,7.5,181,38.715,25.85,545.85,-0.30563357423406,-0.405608735364995,-0.106785016212058,-0.0103908951354342,0.00945920640750784,-0.0390174607550089,0.240010704696835,-0.336228682950571,0.318712743856484,0.130639383451641,0.395191733179423,0.250862456042873,-0.457316076210706,-0.430594385233185,0.541434063392397,-0.329504150077811,-0.583908215905906,-0.364139095630027,-0.589970052917921,-0.0395416787575679,0.482835923942704,-0.322097392126377,-0.206329019011022,-0.560777658406304,0.0610541804069005,-0.548143440920739,0.0292443900798494,0.102227232366066,0.023055403038681,-0.33694874981177
"W32",15.665,8.45,78.7,14.31,72.5,75,13.75,14.5,1,3.875,13.5,7.75,22.035,16.835,25.165,45.5,69.875,9.2,170.5,29.985,21.535,533.25,-0.0597077754617629,-0.051083242560901,0.151744474311056,-0.261377270467119,-0.235312361884137,0.0997716589676304,-0.349104646868394,-0.145696911126453,0.144692524479966,-0.258199761982275,-0.220939640392618,-0.534691468347065,0.0481077705785507,-0.034386846838965,-0.433696897211306,0.2801217199647,-0.197028086403541,-0.185128977026362,-0.17552017406957,0.372611162869422,0.0294422670579737,-0.0962718045799358,-0.0455616603280266,-0.283826008916038,0.401732190236805,-0.326362806841252,0.04075003223825,0.421797678712975,0.129627676745644,-0.0293323139082057
"W37A",12.665,10.22,97.55,15.505,65,67,13.335,15,1.1875,3.375,12.75,7.8,26.55,12.415,26.75,55.9,61.125,9.5,189.75,28.8,18.585,660.75,-0.23828205089718,-0.430421121427682,0.0460896822686871,0.697819466942951,0.676066471563258,0.0325469166872789,0.6724692553917,0.646802836622777,0.0632326773417727,0.927187197476093,0.349199097431807,1.24493543817403,0.281048842944842,0.40744117550619,0.949879109540551,-0.401810385972586,0.75695944085247,0.706078521229467,0.708997381166288,-0.872488994813363,0.193345572471982,-0.10566987335212,-1.01090479608741,0.0453151828216544,-0.153876352751829,-0.0658327966252367,-1.09767713473157,-0.118710242547528,1.05245929152745,0.0694652934633689
"W552",5.5,6.65,70.7,12.71,67,71,9.29,9.835,1,3.875,11,7.4,29.2,16.335,17.085,44.4,69,7.15,146,30.52,23.865,479.05,-0.0165430774962699,0.0120853247316823,0.0217468900204643,-0.269380648390671,-0.244625477323531,0.0102249920658141,-0.313279157968531,0.210070759477748,0.419274413892222,-0.272531912544763,-0.240279746302001,0.0407634395791108,0.244102533557329,0.232275799808642,-0.0226293635080571,0.249376031688586,0.0467094466031089,0.177362452308298,0.0614510495186394,0.198060650603335,0.361019412097488,-0.253308264699094,0.313454620119051,-0.233976515823284,0.0101439956390497,-0.225389542069466,0.392055920150082,-0.00576388730527418,-0.225704380065302,-0.417667773486517
"W601S",9.67,8.73,49.45,11.115,73,78,11.25,11.585,1,3.085,10.75,NA,24.325,10.42,19.67,47.35,71.5,8.6,140.25,30.95,22.215,335.15,-0.0231863921300273,0.118433954030495,-0.093441614991747,-0.669566390309855,-0.677618209091893,-0.0666084411089251,-0.729888448058317,0.225400725912259,-0.390345156304985,-0.817279424977419,-0.763997614419057,-0.709334736269643,0.763030133130137,0.644315047853389,-0.864200259588524,0.378205516420597,0.224692555105441,0.157527518239553,0.264614344555844,0.687889318348699,-0.23960672510626,-0.034878583882484,0.470138855731719,-0.15125325896016,-0.00809686673639341,-0.148765709903969,0.495150358828741,-0.034591718963267,-0.217903056940967,0.448621426962893
"W602S",8.5,9.18,62.8,8.515,70,74.5,9.875,10.04,1,3.54,12.25,7.6,21.87,13.33,20.415,44.9,63.625,7.475,159.75,27.865,18.685,425.25,-0.421887108629885,-0.153011095696385,0.121663051419349,-1.17449239311497,-1.18561117135637,0.12634227307366,-1.04275363321831,-0.7042582293561,-0.520412408434121,-1.28819778682572,-0.367340627434919,-1.1198255794332,-0.459040521380413,-0.60929449994873,-0.768156632247594,0.943768514166835,-0.871559503547511,-0.732672354703335,-0.826674146077975,1.43632772991514,-0.556017143656008,-0.316180505069993,0.994170066155921,-0.424360127163124,-0.00486390975322462,-0.332274958828129,1.47540358457954,-0.0563739828413134,-1.05909955093456,0.361384793035847
"W603S",5.17,8.52,86,16.34,70,73,14.5,14.875,1.0625,3.875,11,8.35,20.08,12.835,32.75,31.8,80.25,7.975,161.5,36.6,28.085,582.55,-0.34067871373772,-0.322342319455793,-0.112790104790704,0.144766241523196,0.256842830628821,-0.0561112612086277,0.214886130674558,-0.415874770031595,0.624193458055724,0.091989639758201,0.00880465383976858,-0.361301439774894,-0.303250737646319,-0.34102399738787,-0.126889964269998,0.164353047996506,-0.728426312579302,-0.451843197832695,-0.711351356258789,0.580181162121838,0.49645638130264,-0.531461094777298,0.193093228994027,-0.793898968715712,0.138728154877935,-0.678111637631233,0.407220264014968,0.150107848254048,-0.320111568299976,-0.670943864359274
"W604S",3.165,3.315,76.45,14.445,69,72,14.875,15.5,1,3.75,12.5,7.6,31.56,12.08,25,NA,79,7.925,171,37.235,33.915,517.85,-0.085348087732226,0.0207879492280627,-0.226360116317754,-0.209164022617662,-0.147455925788123,-0.373449203055203,-0.170320731149724,-0.503707785883602,0.488193781615242,-0.202780360527979,0.174377856752457,-0.376744317886583,-0.417412296576735,-0.468243298589894,-0.0343665719046873,0.0593882730786231,-0.744661383204761,-0.508918880683397,-0.736485891204662,0.481976928543178,0.402711234512162,-0.530460969520831,0.435492748660039,-0.413782409380064,-0.187641976533211,-0.384901106840335,0.499832765919972,-0.200513039821126,-0.425096392461044,-0.435850662498237
"W605S",10.17,8.465,115.35,14.705,71.5,76,15.125,15.25,1.1875,3.875,13,8.2,29.715,10.5,31.5,22.75,75.75,7.7,175.75,30.8,22.335,781.2,0.070679880918823,-0.0952228695572745,-0.212956577726919,0.366949658346433,0.327757513244358,-0.0981680205596636,0.338634715654638,0.48990122772233,-0.405703771854468,0.304450669140685,-0.0621866125976324,0.0312372656586564,0.481934091760275,0.48941609411585,-0.244541985513573,-0.0596153017124784,0.700876126669693,0.518404663269224,0.67066260510413,-0.528789315262669,-0.230474656882592,0.286127988544661,-0.680508399395116,0.387945013488183,-0.085748670916219,0.298116174159235,-0.881863493171559,-0.08659889042526,0.248608499779237,0.560274297923304
"W64A",5,5.335,81.8,15.72,68.5,70,10.795,11.375,1,3.705,12,8,20.85,16.25,24.08,40,65.875,8.875,161.75,29.45,24.12,554.05,-0.293299830019026,-0.26080882011102,-0.0559781890113516,0.177586852588691,0.156391434313419,-0.0527991746306648,0.303445125731608,-0.709474717842989,-0.18451323972671,0.210102874994971,0.4662232074831,-0.465696303117381,-0.512935299440009,-0.548583120568311,-0.178475901990172,-0.406571146959392,-0.731637409701391,-0.7137193996887,-0.752012829180463,-0.0515999914624808,-0.165240097613702,-0.372251168701892,0.521473944890565,-0.368211118721746,-0.00503884775092247,-0.355503653928047,0.422487714308164,0.195791414129672,-0.342212936762151,0.00484492747895366
"W703",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W802G",8.83,5.415,5.1,6.55,65.5,67,4.42,8.42,1,2.92,10.5,NA,20.22,9.83,8.33,NA,50.75,7,104.5,25.165,19.75,34.5,-0.541570229649008,-0.706006983918784,-0.0196077408000878,0.674375030835052,0.687010982183407,-0.182863174706775,0.803177313250193,0.390087793409145,-0.424397771879672,0.640294445259705,-1.13229103442642,0.110432804217711,0.381955189600816,0.409462584106747,-0.117000309316697,0.809190141900101,0.350456848522306,0.294989901615895,0.398517532122801,1.17360837848224,-0.205256616082722,-0.546082457661199,0.367197929650353,-0.707043163958312,0.00629017711699926,-0.719472566864057,0.620328479275217,-0.0322121758803233,-0.296734028858683,0.324820426119573
"W803G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W809G",4.335,9.15,92.7,16.55,75.5,77.5,14.915,16.33,1,3.83,14.25,8.5,26.195,13.5,25.42,28.3,92,6.8,230,37.235,28.08,628.15,-0.120827553867513,-0.330481500769449,0.0108537232289629,0.62678594272014,0.602339096695523,0.00530070621679869,0.39710438003153,0.0154986277444233,0.299091673545595,0.633087865003835,0.189312122041439,0.388377588764165,-0.105563714121934,-0.076557086885616,0.145929865767754,-0.128584352883647,-0.210967087988242,-0.026504423039737,-0.233184731753891,-0.0868661947335745,0.479452944776601,-0.287495760914305,-0.163955090156974,-0.160959422697942,-0.137005243911367,-0.163393122947817,-0.146419547403488,-0.117354542917395,0.185544502065868,-0.186877515639529
"W810G",11.165,8.85,43.85,13.985,74.5,78,12.04,14.54,1,3.58,11.5,NA,22.905,11.5,19.75,30.3,80.875,8.05,166,37.53,28.685,297.1,-0.145967761980501,-0.170374684259751,-0.0901601108365157,0.0759574271466549,0.0775315741583211,-0.0160444348005074,0.12732489961911,-0.508396279506767,-0.0840135605466915,0.13272485996345,0.341129390965295,-0.0350737830583092,-0.550597092189088,-0.558819012271678,0.293824429361672,-0.399188640264818,-0.456603208124489,-0.474983122985001,-0.46533105105601,-0.155416196924536,-0.175738457664235,-0.297984948107324,-0.0375967451203925,-0.378190825382937,0.144069991237365,-0.383774657747282,0.0691278110940413,0.14658221697533,0.0435724346881243,0.128796247411775
"W811G",12,10.815,88,13.94,76,79,12.96,16.75,1,3.585,14.5,7.6,21.605,14.415,25.75,16.15,77.375,7.025,193.5,29.835,19.02,596.2,0.244671912190431,0.337305580979276,0.0421885119786669,-0.189752355715384,-0.230446972117603,0.0527712201922151,-0.256359635205569,0.282921341419853,0.220904246009722,-0.4530580936468,-0.556203197781608,-1.24105322448662,0.46565273799433,0.374697897189296,-1.80863648232306,0.346637440798734,0.0264143562901713,0.254923558072255,0.050733413951741,0.19849157927791,0.424082247169747,0.434141251081669,0.806595579631913,0.158241295419967,0.268721467359692,0.234478019153078,0.829992550582583,0.252034762318,-0.496560064315568,0.0555948115036729
"W812G",6,9.07,74,11.895,76.5,78,9.585,9.96,1,4.665,11.75,8.4,22.51,18,20.08,27.2,74.375,7.925,156.5,31.915,22.85,501.1,-0.446073548807047,-0.346402468903132,0.0654460217453035,1.01696515278849,1.04156829495525,0.00774308050292401,1.17099643199179,-0.404262513284604,-0.276551242463532,0.818697887163593,-0.113226689074852,0.420294652924675,-0.562455151087153,-0.513341139229115,0.747313447712263,0.243392164710663,-0.443864941151012,-0.419364704120759,-0.429665738108457,0.44232855345706,-0.132826232387523,-0.34986419113812,0.0701410126180803,-0.400679163667641,0.219507402860393,-0.366003627935117,0.162852282195811,0.150701551244496,-0.582093581473851,0.209266249481523
"W813G",5.835,8.815,86.1,16.8,70.5,74,15.165,15.875,0.875,3.375,14,8.6,20.43,12.83,30.67,30.25,83.75,7.025,171.25,37.4,28.585,583.2,-0.209329194663552,-0.14850926391578,0.0475872080447511,-0.28218421755309,-0.236311034902181,0.0291211745258483,-0.418531556283446,-0.443908372656517,0.0402760105052638,-0.383254070624372,-0.456639245251723,-0.862824468352392,0.0945960737697948,0.00754738639654596,-0.758239256648501,0.582040377439841,-0.647929599629637,-0.530476110239971,-0.624832707714419,0.98198354761183,0.110437391944114,0.0378568179735634,1.12827413499362,-0.199593254691927,0.22031311802144,-0.125739610214765,1.04794111959413,0.215461083736373,-0.906605819562744,0.0453227581641907
"W814G",2.5,3.43,63.65,14.9,74.5,77.5,9.08,11.915,1,3.71,10.75,NA,20.385,16.085,20.915,23.7,65.75,7.8,116.5,36.62,33.18,431.05,0.141431670863836,0.299118617990142,-0.295175389376527,-0.57036708681691,-0.543756682849694,-0.387775272287516,-0.724043309137901,-0.799589595852554,-0.263311428662927,-0.645687422202047,-0.0586583374251385,-0.501474187995038,-0.686396762733996,-0.755303164199973,0.0037161867426133,0.310581044572995,-0.871180861840061,-0.838736828087436,-0.870544567602643,0.787415005375165,-0.227771678859257,0.283869399806497,0.956330606514744,-0.040674092550382,0.313711050842815,0.0387948237383589,0.894854303359591,0.299882601689865,-0.712828786520835,0.504460094166409
"W815G",4.335,5.735,83.65,10.8,76,77.5,13.125,13.5,1,4.165,12.75,8,30.175,12.08,22.085,28,74,8.7,224,32.765,27.035,566.75,-0.227350255495409,-0.427531062103082,-0.014092333290179,0.510345953624077,0.493604093927637,-0.0831434729028115,0.685178994255024,0.369095798695471,0.249771377235027,0.582772538347681,0.0492679973593934,0.54510817221741,0.236916504404187,0.275310502608895,0.365058485163241,-0.345129016088017,0.464072880114815,0.360518546558109,0.460617606611102,-0.328701084181921,0.571505689925785,-0.433842238441543,-0.356788787536671,-0.301441434313334,-0.133762491703823,-0.298125739992419,-0.283632940225087,-0.132872096364389,0.370112842684566,-0.392306896578126
